2293,Mallrats,12,Adventure
2294,Jay and Silent Bob Strike Back,12,Adventure
2295,Clerks II,12,Adventure
2300,Space Jam,12,Adventure
2309,Inkheart,12,Adventure
2310,Beowulf,12,Adventure
2312,In the Name of the King: A Dungeon Siege Tale,12,Adventure
2320,Executive Decision,12,Adventure
2355,Reign Over Me,12,Adventure
2359,Sicko,12,Adventure
2370,Topaz,12,Adventure
2395,Astérix aux Jeux Olympiques,12,Adventure
2428,The Greatest Story Ever Told,12,Adventure
2447,The Nativity Story,12,Adventure
2453,Harley Davidson and the Marlboro Man,12,Adventure
2454,The Chronicles of Narnia: Prince Caspian,12,Adventure
2486,Eragon,12,Adventure
2493,The Princess Bride,12,Adventure
2501,The Bourne Identity,12,Adventure
2502,The Bourne Supremacy,12,Adventure
2503,The Bourne Ultimatum,12,Adventure
2539,Spanglish,12,Adventure
2567,The Aviator,12,Adventure
2575,The Tailor of Panama,12,Adventure
2577,Code 46,12,Adventure
2604,Born on the Fourth of July,12,Adventure
2610,Shopgirl,12,Adventure
2619,Splash,12,Adventure
2621,Return to Me,12,Adventure
2636,The Specialist,12,Adventure
2637,The Mothman Prophecies,12,Adventure
2639,Deconstructing Harry,12,Adventure
2642,Two Weeks Notice,12,Adventure
2649,The Game,12,Adventure
2652,Hard Candy,12,Adventure
2655,What Lies Beneath,12,Adventure
2661,Batman,12,Adventure
2662,House of 1000 Corpses,12,Adventure
2666,Dark City,12,Adventure
2667,The Blair Witch Project,12,Adventure
2669,The Bounty,12,Adventure
2675,Signs,12,Adventure
2687,Memoirs of an Invisible Man,12,Adventure
2698,Evan Almighty,12,Adventure
2749,15 Minutes,12,Adventure
2752,40 Days and 40 Nights,12,Adventure
2755,About Schmidt,12,Adventure
2756,The Abyss,12,Adventure
2757,Adaptation.,12,Adventure
2770,American Pie 2,12,Adventure
2771,American Splendor,12,Adventure
2779,The Curse of the Jade Scorpion,12,Adventure
2786,Pierrot le fou,12,Adventure
2787,Pitch Black,12,Adventure
